,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
131,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,95.0,6.0,2.0,1.0,50.0,30.0,1.010201802061101e+17,18.0,61.0,174.5,31.32,35.0,44459.4,44459.4,44459.4,0.0
134,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,1.0,50.0,20.0,1.010201802074102e+17,18.0,74.0,174.5,13.5,15.0,25098.4,25098.4,25098.4,0.0
135,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,1.0,50.0,20.0,1.010201802074102e+17,18.0,74.0,174.5,8.7,10.0,12803.4,13108.3,12803.4,0.0
136,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,1.0,50.0,20.0,1.010201802074102e+17,18.0,74.0,174.5,8.7,10.0,26949.4,26949.4,26949.4,0.0
137,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,1.0,50.0,20.0,1.010201802074102e+17,18.0,74.0,174.5,8.7,10.0,22596.6,22596.6,22596.6,0.0
138,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,1.0,50.0,20.0,1.010201802086101e+17,18.0,86.0,174.5,10.44,20.0,33714.0,33714.0,33714.0,0.0
140,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,75.0,9.0,2.0,1.0,50.0,20.0,1.010201802086103e+17,18.0,86.0,174.5,10.44,10.0,15058.9,14880.5,15058.9,0.0
142,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,1.0,50.0,20.0,1.010201802086103e+17,18.0,86.0,174.5,17.4,10.0,22758.5,22798.5,22758.5,0.0
143,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,1.0,50.0,20.0,1.010201802086103e+17,18.0,86.0,174.5,34.8,20.0,39756.6,39756.6,39756.6,0.0
144,1.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,2.0,1.0,50.0,20.0,1.010201802086103e+17,18.0,86.0,174.5,17.4,10.0,22428.9,22428.9,22428.9,0.0
145,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,20.0,1.010201802094101e+17,18.0,94.0,174.5,10.44,10.0,12191.9,12191.9,12191.9,0.0
146,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,20.0,1.010201802094101e+17,18.0,94.0,174.5,10.44,10.0,27292.4,27480.8,27292.4,0.0
147,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,20.0,1.010201802094101e+17,18.0,94.0,174.5,10.44,10.0,14847.5,14847.5,14847.5,0.0
148,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,20.0,1.0102018020941011e+17,18.0,94.0,174.5,10.44,10.0,29815.0,29686.8,29815.0,0.0
150,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,90.0,10.0,2.0,1.0,50.0,20.0,1.010201802094102e+17,18.0,94.0,174.5,2.5,10.0,12042.7,12042.7,12042.7,0.0
152,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,1.0,50.0,20.0,1.010201802094104e+17,18.0,94.0,174.5,13.92,25.0,45475.1,45475.1,45475.1,0.0
153,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,1.0,50.0,20.0,1.010201802094105e+17,18.0,94.0,174.5,2.61,10.0,11609.5,11609.5,11609.5,0.0
154,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,100.0,11.0,2.0,1.0,50.0,20.0,1.010201802102101e+17,18.0,102.0,174.5,10.44,10.0,21501.3,21501.3,21501.3,0.0
155,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,90.0,11.0,2.0,1.0,50.0,20.0,1.010201802102101e+17,18.0,102.0,174.5,8.7,10.0,15750.0,15757.9,15750.0,0.0
157,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,85.0,11.0,2.0,1.0,50.0,20.0,1.0102018021021011e+17,18.0,102.0,174.5,9999.999,20.0,27119.0,27119.0,27119.0,0.0
159,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,12.0,2.0,1.0,50.0,20.0,1.0102018021021011e+17,18.0,102.0,174.5,3.48,2.5,5055.3,5055.3,5055.3,0.0
163,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,40.0,1.010202901005101e+17,29.0,5.0,128.06,24.0,10.0,12718.7,12718.7,12718.7,0.0
165,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,1.0,50.0,40.0,1.010202901005102e+17,29.0,5.0,128.06,20.0,15.0,39169.3,39169.3,39169.3,0.0
167,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,40.0,1.010202901021101e+17,29.0,21.0,128.06,20.0,20.0,20895.5,20894.0,20895.5,0.0
170,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,15.0,2.0,1.0,50.0,40.0,1.010202901045101e+17,29.0,45.0,128.06,15.0,20.0,53515.8,53509.2,53515.8,0.0
171,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,16.0,2.0,1.0,50.0,40.0,1.010202901061101e+17,29.0,61.0,128.06,20.0,30.0,53280.2,53275.4,53280.2,0.0
176,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,2.0,1.0,50.0,40.0,1.010202901125101e+17,29.0,125.0,128.06,30.0,30.0,38331.5,38328.5,38331.5,0.0
178,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,2.0,1.0,51.0,40.0,1.010202901141101e+17,29.0,141.0,128.06,45.0,50.0,3347.01,3327.21,3347.0,0.001
179,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,3.0,1.0,50.0,40.0,1.010202901167101e+17,29.0,167.0,128.06,27.0,20.0,20188.1,20176.4,20188.1,0.0
180,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,3.0,1.0,50.0,40.0,1.010202901183101e+17,29.0,183.0,128.06,30.0,40.0,47626.3,47623.8,47626.3,0.0
181,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,3.0,1.0,51.0,40.0,1.010202901199101e+17,29.0,199.0,128.06,18.0,50.0,23536.31,23521.01,23536.3,0.001
210,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,7.0,2.0,3.0,50.0,10.0,1.010300201143102e+17,2.0,143.0,176.14,6.24,20.0,31025.1,31025.1,31025.14,0.0
228,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,3.0,50.0,10.0,1.010300201199104e+17,2.0,199.0,176.14,3.9,20.0,46641.6,46641.6,46641.64,0.0
238,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,1.0,1.0,20.0,1.010300502065102e+17,5.0,65.0,90.16,15.4,20.0,14544.288280554496,0.0,21338.3,0.0
252,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,1.0,50.0,20.0,1.0103005021741011e+17,5.0,174.0,90.16,10.0,10.0,15502.7,15502.7,15502.7,0.0
261,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,1.0,50.0,20.0,1.010301102004103e+17,11.0,4.0,155.09,7.1,10.0,14416.8,14416.8,14416.8,0.0
270,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,1.0,50.0,20.0,1.010301102040102e+17,11.0,40.0,155.09,19.2,30.0,53918.6,53918.6,53918.6,0.0
275,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,1.0,50.0,20.0,1.010301102067103e+17,11.0,67.0,155.09,3.55,5.0,7123.8,7123.8,7123.8,0.0
278,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,1.0,50.0,20.0,1.010301102085102e+17,11.0,85.0,155.09,14.5,20.0,50895.1,50895.1,50895.1,0.0
289,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,2.0,1.0,50.0,20.0,1.0103011021751011e+17,11.0,175.0,155.09,6.75,10.0,11938.7,11938.7,11938.7,0.0
290,1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,1.0,50.0,20.0,1.010301102175105e+17,11.0,175.0,155.09,2.13,1.2,3651.0,3651.0,3651.0,0.0
293,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,1.0,50.0,20.0,1.010301102184102e+17,11.0,184.0,155.09,5.68,10.0,27539.3,27539.3,27539.3,0.0
299,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,2.0,1.0,50.0,20.0,1.010301102220102e+17,11.0,220.0,155.09,7.47,10.0,11326.7,11326.7,11326.7,0.0
302,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,1.0,50.0,10.0,1.010301702003101e+17,17.0,3.0,86.71,19.6,30.0,35010.2,35010.2,35010.24,0.0
305,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,1.0,50.0,10.0,1.010301702017101e+17,17.0,17.0,86.71,11.2,20.0,20184.1,20184.1,20184.14,0.0
308,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,1.0,50.0,10.0,1.0103017020311011e+17,17.0,31.0,86.71,42.0,40.0,19730.6,19730.6,19730.64,0.0
311,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,1.0,50.0,10.0,1.010301702053101e+17,17.0,53.0,86.71,16.8,20.0,22954.3,22954.3,22954.34,0.0
312,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,22.0,1.0,1.0,50.0,10.0,1.010301702067102e+17,17.0,67.0,86.71,19.6,20.0,38918.5,38918.5,38918.54,0.0
314,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,23.0,1.0,1.0,50.0,10.0,1.0103017020741011e+17,17.0,74.0,86.71,8.0,10.0,7041.4,7041.4,7041.44,0.0
316,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,99.0,99.0,1.0,1.0,10.0,1.010301702074102e+17,17.0,74.0,86.71,13.0,20.0,14544.288280554496,0.0,27644.64,0.0
318,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,1.0,50.0,10.0,1.010301702088101e+17,17.0,88.0,86.71,33.6,20.0,20091.2,20091.2,20091.24,0.0
322,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,1.0,50.0,10.0,1.010301702123102e+17,17.0,123.0,86.71,8.4,5.0,8452.0,8452.0,8452.04,0.0
325,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,1.0,50.0,10.0,1.010301702137101e+17,17.0,137.0,86.71,16.8,30.0,36532.7,36532.7,36532.74,0.0
327,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,1.0,50.0,10.0,1.010301702144101e+17,17.0,144.0,86.71,33.6,20.0,42829.7,42542.9,42829.74,0.0
330,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,1.0,50.0,10.0,1.010301702158101e+17,17.0,158.0,86.71,33.6,40.0,49096.4,49096.4,49096.44,0.0
333,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,1.0,50.0,10.0,1.010301702172101e+17,17.0,172.0,86.71,5.6,10.0,13456.0,13456.0,13456.04,0.0
375,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,1.0,3.0,3.0,50.0,20.0,1.010302802004101e+17,28.0,4.0,186.06,1.875,10.0,33173.6,33173.6,33173.6,0.0
377,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,8.0,3.0,50.0,20.0,1.010302802004102e+17,28.0,4.0,186.06,12.0,20.0,37932.2,37932.2,37932.2,0.0
378,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,3.0,50.0,20.0,1.010302802030101e+17,28.0,30.0,186.06,5.5,15.0,39285.9,39285.9,39285.9,0.0
379,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,20.0,1.0103028020301011e+17,28.0,30.0,186.06,3.0,5.0,7884.9,7884.9,7884.9,0.0
381,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,23.0,1.0,3.0,50.0,20.0,1.010302802096101e+17,28.0,96.0,186.06,7.5,10.0,30514.8,30514.8,30514.8,0.0
382,1.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,100.0,24.0,1.0,3.0,50.0,20.0,1.0103028020961011e+17,28.0,96.0,186.06,2.25,2.5,7898.6,7898.6,7898.6,0.0
383,1.0,1.0,3.0,2.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,24.0,1.0,3.0,50.0,20.0,1.0103028020961011e+17,28.0,96.0,186.06,2.25,5.0,10664.3,10664.3,10664.3,0.0
384,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,24.0,1.0,3.0,50.0,10.0,1.010302802096102e+17,28.0,96.0,186.06,13.5,20.0,30412.2,30412.2,30412.24,0.0
385,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,25.0,1.0,3.0,50.0,10.0,1.010302802123101e+17,28.0,123.0,186.06,4.5,5.0,11831.7,11831.7,11831.74,0.0
386,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,25.0,1.0,3.0,50.0,10.0,1.0103028021231011e+17,28.0,123.0,186.06,25.5,25.0,43847.0,43847.0,43847.04,0.0
387,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,3.0,50.0,10.0,1.010302802136101e+17,28.0,136.0,186.06,6.25,10.0,17075.0,17075.0,17075.04,0.0
388,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,3.0,50.0,10.0,1.0103028021361011e+17,28.0,136.0,186.06,15.0,20.0,46648.5,46648.5,46648.54,0.0
389,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,3.0,50.0,10.0,1.010302802163101e+17,28.0,163.0,186.06,15.0,20.0,41508.3,41508.3,41508.34,0.0
391,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,28.0,1.0,3.0,50.0,20.0,1.010302802190101e+17,28.0,190.0,186.06,11.25,15.0,40992.7,40992.7,40992.7,0.0
392,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,3.0,50.0,20.0,1.010302802190102e+17,28.0,190.0,186.06,2.5,2.5,9976.3,9976.3,9976.3,0.0
393,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,3.0,50.0,20.0,1.010302802204103e+17,28.0,204.0,186.06,6.0,10.0,12389.5,12389.5,12389.5,0.0
394,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,3.0,50.0,20.0,1.010302802204104e+17,28.0,204.0,186.06,6.0,10.0,10489.9,10489.9,10489.9,0.0
395,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,3.0,50.0,10.0,1.010302802249102e+17,28.0,249.0,186.06,19.0,20.0,43536.1,43536.1,43536.14,0.0
396,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,17.0,2.0,3.0,50.0,20.0,1.010302802282101e+17,28.0,282.0,186.06,18.0,20.0,41018.2,41018.2,41018.2,0.0
398,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,16.0,2.0,3.0,51.0,20.0,1.010302802295101e+17,28.0,295.0,186.06,24.0,40.0,1820.81,1808.11,1820.8,0.001
400,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,3.0,51.0,10.0,1.010302802321101e+17,28.0,321.0,186.06,27.0,40.0,5218.51,5218.51,5218.54,0.001
401,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,6.0,2.0,3.0,50.0,10.0,1.010302802348101e+17,28.0,348.0,186.06,11.25,20.0,33411.9,33411.9,33411.94,0.0
481,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010401001028103e+17,10.0,28.0,147.53,11.68,10.0,25363.6,25363.6,25363.6,0.0
482,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010401001028104e+17,10.0,28.0,147.53,21.9,20.0,11717.2,11717.2,11717.2,0.0
487,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,5.0,2.0,3.0,50.0,40.0,1.010401001048102e+17,10.0,48.0,147.53,5.84,10.0,9886.5,9886.5,9886.5,0.0
489,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,6.0,2.0,3.0,50.0,40.0,1.010401001054103e+17,10.0,54.0,147.53,21.9,20.0,33706.5,33706.5,33706.5,0.0
492,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,9.0,2.0,3.0,50.0,40.0,1.0104010010751061e+17,10.0,75.0,147.53,14.6,15.0,13353.2,13353.2,13353.2,0.0
495,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,12.0,2.0,3.0,50.0,40.0,1.010401001081105e+17,10.0,81.0,147.53,5.84,10.0,16676.3,16676.3,16676.3,0.0
498,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,13.0,2.0,3.0,50.0,40.0,1.010401001091103e+17,10.0,91.0,147.53,7.3,15.0,47023.9,47016.7,47023.9,0.0
503,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,15.0,2.0,3.0,50.0,40.0,1.010401001107103e+17,10.0,107.0,147.53,11.68,15.0,27630.8,27630.8,27630.8,0.0
513,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,60.0,18.0,1.0,3.0,50.0,40.0,1.010401502038101e+17,15.0,38.0,152.48,77.79187251794325,10.0,13569.8,13569.8,13569.8,0.0
518,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010401502067101e+17,15.0,67.0,152.48,2.72,5.0,17534.6,17534.6,17534.6,0.0
521,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,21.0,1.0,3.0,50.0,40.0,1.010401502074101e+17,15.0,74.0,152.48,2.72,5.0,9082.5,9082.5,9082.5,0.0
545,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,2.0,3.0,50.0,40.0,1.0105003010061011e+17,3.0,6.0,155.06,3.12,5.0,17453.9,17453.9,17453.9,0.0
547,1.0,1.0,5.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,6.0,50.0,40.0,1.0105003010061011e+17,3.0,6.0,155.06,4.68,10.0,4585.5,4595.5,4585.5,0.0
548,1.0,1.0,5.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,3.0,50.0,40.0,1.0105003010061011e+17,3.0,6.0,155.06,4.68,5.0,15176.1,15176.1,15176.1,0.0
