,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
95913,7.0,2.0,4.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,115.0,324.7,2.4,142.0,615.12,92.268
95917,7.0,2.0,4.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,139.0,324.7,9.6,208.0,2922.46,438.36899999999997
95921,7.0,2.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,147.0,324.7,6.6,323.0,1677.69,251.654
95925,7.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,163.0,324.7,4.2,105.0,994.8,149.22
95930,7.0,2.0,4.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,179.0,324.7,4.6,185.0,1545.83,231.875
95935,7.0,2.0,4.0,1.0,2.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,187.0,324.7,4.3,164.0,1457.6,218.64
95939,7.0,2.0,4.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,195.0,324.7,5.0,74.0,1514.22,227.13299999999998
95954,7.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,227.0,324.7,5.2,253.0,1779.25,266.88800000000003
95989,7.0,2.0,4.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,1.0,281.07,0.52,446.0,533.86,68.868
95996,7.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,4.0,281.07,1.56,93.0,286.36,36.94
96002,7.0,2.0,4.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,13.0,281.07,1.35,71.0,1233.9,159.17299999999997
96006,7.0,2.0,4.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,40.0,281.07,0.52,252.0,271.34,35.003
96009,7.0,2.0,4.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,67.0,281.07,2.86,245.0,835.09,107.72699999999999
96020,7.0,2.0,4.0,2.0,1.0,1.0,1.0,17.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,93.0,281.07,3.9,486.0,1323.1299999999999,170.68400000000003
96027,7.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,94.0,281.07,2.12,452.0,1437.1000000000001,185.386
96044,7.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,157.0,281.07,0.6,71.0,2662.35,343.443
96054,7.0,2.0,4.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,30.0,184.0,281.07,1.56,163.0,1024.08,132.106
96059,7.0,2.0,4.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,193.0,281.07,1.82,86.0,744.22,96.004
96060,7.0,2.0,4.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,30.0,202.0,281.07,0.78,331.0,407.45000000000005,52.561
96069,7.0,2.0,4.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,29.0,305.47,1.35,28.0,1180.63,149.94
96073,7.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,38.0,305.47,3.24,23.0,949.35,120.56700000000001
96085,7.0,2.0,4.0,2.0,1.0,1.0,1.0,22.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,56.0,305.47,2.7,112.0,1573.7499999999998,199.86599999999999
96089,7.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,65.0,305.47,1.08,71.0,230.36999999999998,29.256999999999998
96091,7.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,77.0,305.47,0.81,162.0,558.19,70.89000000000001
96099,7.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,83.0,305.47,2.43,39.0,1193.87,151.621
96100,7.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,92.0,305.47,2.43,16.0,1367.71,173.699
96110,7.0,2.0,4.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,128.0,305.47,3.78,66.0,2618.04,332.491
96117,7.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,137.0,305.47,2.43,64.0,1298.9800000000002,164.97
96121,7.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,155.0,305.47,2.7,37.0,1065.71,135.345
96129,7.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,171.0,305.47,2.7,119.0,1419.0800000000002,180.223
96132,7.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,182.0,305.47,1.35,20.0,1223.59,155.39600000000002
96135,7.0,2.0,4.0,2.0,2.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,191.0,305.47,5.4,38.0,3582.97,455.037
96137,7.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,200.0,305.47,0.135,41.0,94.09,11.949000000000002
96139,7.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,200.0,305.47,1.89,25.0,1675.8500000000001,212.833
96141,7.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,209.0,305.47,1.35,9.0,499.07,63.38199999999999
96142,7.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,218.0,305.47,2.7,45.0,1173.06,148.97899999999998
96148,7.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,227.0,305.47,2.7,18.0,2260.04,287.025
96151,7.0,2.0,4.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,236.0,305.47,0.81,64.0,654.61,83.13499999999999
96153,7.0,2.0,4.0,2.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,40.0,236.0,305.47,3.51,48.0,2963.2599999999998,376.33400000000006
96213,7.0,2.0,5.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,9.0,284.52,0.52,56.0,196.82999999999998,20.864
96328,7.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,14.0,295.13,1.35,43.0,1017.61,135.342
96331,7.0,2.0,5.0,4.0,2.0,1.0,1.0,13.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,28.0,295.13,1.62,293.0,690.29,91.809
96335,7.0,2.0,5.0,4.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,35.0,295.13,1.08,41.0,242.32,32.229
96336,7.0,2.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,35.0,295.13,0.81,179.0,390.72,51.966
96337,7.0,2.0,5.0,4.0,1.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,70.0,1.0,60.0,35.0,295.13,0.27,112.0,113.94,15.154
96345,7.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,49.0,295.13,4.05,66.0,1075.69,143.06699999999998
96347,7.0,2.0,5.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,70.0,295.13,0.27,39.0,137.44,18.28
96349,7.0,2.0,5.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,77.0,295.13,0.81,36.0,200.42000000000002,26.656000000000002
96357,7.0,2.0,5.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,112.0,295.13,2.16,26.0,1071.6000000000001,142.523
96359,7.0,2.0,5.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,126.0,295.13,2.16,201.0,933.06,124.09700000000001
96362,7.0,2.0,5.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,147.0,295.13,1.89,276.0,1754.9699999999998,233.411
96366,7.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,154.0,295.13,1.08,92.0,427.83000000000004,56.901
96369,7.0,2.0,5.0,4.0,2.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,168.0,295.13,1.62,30.0,544.75,72.452
96371,7.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,168.0,295.13,0.81,31.0,256.46999999999997,34.111
96373,7.0,2.0,5.0,4.0,1.0,1.0,1.0,17.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,175.0,295.13,2.7,16.0,2023.48,269.123
96377,7.0,2.0,5.0,4.0,2.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,182.0,295.13,5.4,29.0,1292.18,171.85999999999999
96380,7.0,2.0,5.0,4.0,1.0,1.0,1.0,13.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,189.0,295.13,2.7,68.0,2034.63,270.606
96390,7.0,2.0,5.0,4.0,1.0,1.0,1.0,14.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,203.0,295.13,2.7,147.0,2403.75,319.699
96395,7.0,2.0,5.0,4.0,2.0,1.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,68.0,12.0,279.87,2.7,91.0,931.32,46.566
96396,7.0,2.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,68.0,47.0,279.87,0.34,164.0,182.07999999999998,9.104
96397,7.0,2.0,5.0,4.0,2.0,1.0,2.0,7.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,70.0,1.0,68.0,68.0,279.87,0.34,147.0,180.86,9.043
96398,7.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,68.0,75.0,279.87,2.16,225.0,1359.33,67.967
96401,7.0,2.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,68.0,75.0,279.87,1.08,176.0,159.96,7.997999999999999
96402,7.0,2.0,5.0,4.0,1.0,1.0,1.0,12.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,68.0,89.0,279.87,1.89,126.0,94.27,4.714
96404,7.0,2.0,5.0,4.0,1.0,1.0,1.0,34.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,68.0,103.0,279.87,4.35,277.0,911.48,45.574000000000005
96406,7.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,68.0,187.0,279.87,0.67,20.0,304.3,15.215
96409,7.0,2.0,6.0,2.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,4.0,327.69,0.54,104.0,288.93,28.603999999999996
96410,7.0,2.0,6.0,2.0,1.0,1.0,1.0,21.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,4.0,327.69,0.81,112.0,581.1899999999999,57.538
96413,7.0,2.0,6.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,11.0,327.69,1.35,19.0,1136.72,112.53500000000001
96416,7.0,2.0,6.0,2.0,1.0,1.0,1.0,19.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,17.0,32.0,327.69,0.81,19.0,363.77,36.013
96421,7.0,2.0,6.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,74.0,327.69,0.81,43.0,343.33000000000004,33.989999999999995
96423,7.0,2.0,6.0,2.0,1.0,1.0,1.0,18.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,17.0,88.0,327.69,1.08,49.0,359.97,35.63699999999999
96425,7.0,2.0,6.0,2.0,1.0,1.0,1.0,23.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,88.0,327.69,2.16,172.0,1154.54,114.29899999999999
96430,7.0,2.0,6.0,2.0,1.0,1.0,1.0,19.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,109.0,327.69,1.35,46.0,299.13,29.613999999999997
96431,7.0,2.0,6.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,123.0,327.69,2.97,137.0,1072.07,106.135
96441,7.0,2.0,6.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,144.0,327.69,1.35,287.0,258.57,25.598
96445,7.0,2.0,6.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,151.0,327.69,1.08,25.0,414.91,41.07599999999999
96446,7.0,2.0,6.0,2.0,1.0,1.0,1.0,12.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,17.0,151.0,327.69,0.81,40.0,152.5,15.098
96448,7.0,2.0,6.0,2.0,1.0,1.0,1.0,13.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,75.0,1.0,17.0,165.0,327.69,1.89,42.0,541.34,53.593
96449,7.0,2.0,6.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,165.0,327.69,1.08,41.0,244.35999999999999,24.192
96458,7.0,2.0,6.0,2.0,1.0,1.0,1.0,18.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,179.0,327.69,1.35,37.0,704.4,69.736
96462,7.0,2.0,6.0,2.0,1.0,1.0,1.0,24.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,179.0,327.69,4.05,162.0,1811.4099999999999,179.32999999999998
96464,7.0,2.0,6.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,17.0,193.0,327.69,1.89,60.0,748.6800000000001,74.119
96472,7.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,50.0,2.0,317.21,1.48,130.0,325.58,55.674
96477,7.0,2.0,6.0,2.0,1.0,1.0,1.0,18.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,12.0,317.21,8.66,70.0,1607.6699999999998,274.912
96479,7.0,2.0,6.0,2.0,1.0,1.0,1.0,22.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,33.0,317.21,3.2,36.0,636.1700000000001,108.785
96483,7.0,2.0,6.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,50.0,43.0,317.21,1.3,72.0,273.3,46.733999999999995
96484,7.0,2.0,6.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,43.0,317.21,1.56,60.0,308.02,52.671
96489,7.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,46.0,317.21,5.2,130.0,3775.8199999999997,645.6650000000001
96494,7.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,61.0,317.21,5.2,31.0,1488.18,254.47899999999998
96497,7.0,2.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,61.0,317.21,3.9,103.0,1560.83,266.90200000000004
96499,7.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,63.0,317.21,4.78,25.0,1482.02,253.425
96500,7.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,73.0,317.21,0.52,24.0,304.9,52.138
96503,7.0,2.0,6.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,73.0,317.21,4.3,48.0,834.54,142.706
96511,7.0,2.0,6.0,2.0,2.0,1.0,1.0,12.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,20.0,1.0,50.0,123.0,317.21,0.52,39.0,97.99000000000001,16.756
96513,7.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,123.0,317.21,4.3,18.0,578.53,98.92899999999999
96515,7.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,1.0,50.0,123.0,317.21,0.52,79.0,141.93,24.27
96516,7.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,143.0,317.21,4.78,28.0,912.82,156.09199999999998
96519,7.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,143.0,317.21,4.08,278.0,525.62,89.88099999999999
96531,7.0,2.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,149.0,317.21,3.6,66.0,1733.3000000000002,296.394
96537,7.0,2.0,6.0,2.0,1.0,1.0,1.0,10.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,50.0,153.0,317.21,0.52,312.0,178.01999999999998,30.440999999999995
96540,7.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,50.0,153.0,317.21,3.6,150.0,2650.6800000000003,453.26599999999996
