,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
2444,1.0,2.0,2.0,17.0,5.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,82.0,348.87,21.62,50.0,4.86,875.24,206.55700000000002,50.0
2446,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,86.0,348.87,45.0,41.08,0.22,2777.98,655.603,41.08
2450,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,94.0,348.87,15.0,15.8,0.36,713.97,168.49699999999999,15.8
2451,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,94.0,348.87,15.0,39.5,3.66,3363.56,793.8,39.5
2453,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,98.0,348.87,11.25,11.85,0.82,402.27,94.936,11.85
2455,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,5.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,98.0,348.87,7.5,7.9,3.56,392.67999999999995,92.67200000000001,7.9
2457,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,106.0,348.87,22.5,15.8,0.0,259.58,61.260999999999996,15.8
2458,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,100.0,106.0,348.87,7.5,3.95,1.53,2033.8600000000001,479.991,3.95
2460,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,110.0,348.87,7.5,1.58,2.4,440.83,104.03600000000002,1.58
2462,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,110.0,348.87,15.0,15.8,2.55,1575.65,371.853,15.8
2463,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,100.0,110.0,348.87,22.5,19.75,1.61,2044.6200000000001,482.53000000000003,19.75
2464,1.0,2.0,2.0,17.0,5.0,2.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,70.0,110.0,348.87,11.7,3.95,1.76,567.53,133.937,3.95
2467,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,118.0,348.87,2.25,2.37,0.61,75.61,17.843999999999998,2.37
2468,1.0,2.0,2.0,17.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,118.0,348.87,3.75,3.95,0.63,97.36,22.976999999999997,3.95
2471,1.0,2.0,2.0,17.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,118.0,348.87,30.0,31.6,1.48,2514.73,593.476,31.6
2472,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,409.57,3.25,21.35,4.1,230.57999999999998,35.509,21.35
2473,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,409.57,13.25,21.6,4.04,755.85,116.401,21.6
2474,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,13.0,409.57,10.25,7.35,4.0,961.4,148.056,7.35
2475,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,13.0,409.57,5.25,3.2,3.71,326.07,50.214999999999996,3.2
2480,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,409.57,6.7,16.35,4.69,248.45,38.261,16.35
2483,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,28.0,409.57,10.55,9.95,4.8,480.18,73.94800000000001,9.95
2485,1.0,2.0,2.0,22.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,50.0,28.0,409.57,4.65,6.35,2.79,241.8,37.236999999999995,6.35
2488,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,33.0,409.57,7.95,15.55,3.87,560.54,86.32300000000001,15.55
2491,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,43.0,409.57,4.45,17.0,2.43,265.75,40.926,17.0
2493,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,43.0,409.57,9.1,11.0,0.95,310.3,47.786,11.0
2495,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,48.0,409.57,7.12,0.0,3.91,318.63000000000005,49.069,0.0
2498,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,48.0,409.57,7.73,0.0,3.51,396.21000000000004,61.016000000000005,0.0
2499,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,48.0,409.57,18.95,0.0,2.04,1193.07,183.733,0.0
2501,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,48.0,409.57,13.1,0.0,4.19,185.97,28.639000000000003,0.0
2502,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,100.0,58.0,409.57,7.25,16.08,4.46,310.29,47.785,16.08
2505,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,58.0,409.57,7.6,20.0,4.8,214.87,33.09,20.0
2506,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,63.0,409.57,12.35,10.0,2.73,1007.01,155.07999999999998,10.0
2508,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,100.0,63.0,409.57,5.25,12.0,3.66,366.0,56.364000000000004,12.0
2509,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,409.57,9.65,16.0,2.47,356.10999999999996,54.840999999999994,16.0
2511,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,409.57,17.85,19.0,1.57,915.93,141.053,19.0
2512,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,409.57,7.46,15.0,3.42,610.1899999999999,93.96900000000001,15.0
2513,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,82.0,409.57,8.0,25.0,2.99,423.68,65.247,25.0
2515,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,93.0,409.57,18.35,15.0,3.1,880.1200000000001,135.538,15.0
2516,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,93.0,409.57,7.1,11.0,2.15,304.78999999999996,46.938,11.0
2519,1.0,2.0,2.0,22.0,3.0,2.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,40.0,93.0,409.57,6.23,7.11,1.26,154.22,23.75,7.11
2521,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,35.0,98.0,409.57,5.08,7.9,4.11,251.59,38.745,7.9
2524,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,98.0,409.57,18.0,8.69,2.6,856.07,131.835,8.69
2525,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,100.0,409.57,35.37,7.9,3.48,1392.56,214.454,7.9
2527,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,100.0,409.57,11.5,8.69,4.94,609.51,93.865,8.69
2529,1.0,2.0,2.0,22.0,3.0,1.0,1.0,4.0,2.0,2.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,50.0,100.0,409.57,11.69,15.8,0.79,442.55,68.15299999999999,15.8
2530,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,113.0,409.57,23.16,12.64,3.5,1268.01,195.274,12.64
2532,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,55.0,113.0,409.57,5.32,14.22,2.22,184.16,28.361000000000004,14.22
2533,1.0,2.0,2.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,113.0,409.57,8.22,19.0,1.96,529.67,81.569,19.0
2536,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,123.0,409.57,15.5,13.6,4.51,543.54,83.705,13.6
2537,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,123.0,409.57,7.75,23.72,0.44,235.25,36.229,23.72
2541,1.0,2.0,2.0,22.0,3.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,128.0,409.57,7.0,30.0,4.57,238.62,36.747,30.0
2544,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,138.0,409.57,7.5,30.0,4.07,658.76,101.44899999999998,30.0
2547,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,143.0,409.57,7.61,0.0,4.73,437.52,67.378,0.0
2553,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,153.0,409.57,14.17,17.5,3.15,397.72,61.248999999999995,17.5
2554,1.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,153.0,409.57,14.5,37.5,3.83,454.42999999999995,69.982,37.5
2562,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,15.0,367.37,5.2,0.0,3.85,143.54999999999998,21.676000000000002,0.0
2563,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,15.0,367.37,11.05,10.0,2.01,1154.2,174.284,10.0
2566,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,15.0,367.37,1.24,5.0,1.06,167.97,25.363000000000003,5.0
2571,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,21.0,367.37,3.2,0.0,2.08,97.9,14.783,0.0
2574,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,21.0,367.37,3.25,0.0,0.07,99.17999999999999,14.976,0.0
2575,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,11.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,21.0,367.37,4.65,4.0,0.6,179.99,27.178,4.0
2580,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,39.0,367.37,10.614753325272067,15.0,1.42,1146.1499999999999,173.069,15.0
2590,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,57.0,367.37,4.0,0.0,1.05,319.24,48.205,0.0
2591,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,57.0,367.37,3.0,0.0,3.59,168.92000000000002,25.507,0.0
2597,1.0,2.0,2.0,27.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,57.0,367.37,19.5,15.0,0.96,1449.91,218.93599999999998,15.0
2607,1.0,2.0,2.0,27.0,5.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,87.0,367.37,5.6,7.0,2.55,579.72,87.53800000000001,7.0
2613,1.0,2.0,2.0,27.0,5.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,93.0,367.37,10.614753325272067,25.0,3.16,1931.19,291.61,25.0
2625,1.0,2.0,2.0,27.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,111.0,367.37,15.6,15.0,2.34,1280.31,193.32699999999997,15.0
2634,1.0,2.0,2.0,27.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,123.0,367.37,6.0,5.0,3.87,305.3,46.1,5.0
2638,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,129.0,367.37,4.95,0.0,0.3,599.03,90.45400000000001,0.0
2639,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,129.0,367.37,2.55,0.0,1.68,230.25,34.768,0.0
2640,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,129.0,367.37,1.16,0.0,1.73,101.61999999999999,15.345,0.0
2659,1.0,2.0,2.0,27.0,5.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,159.0,367.37,11.0,20.0,1.5925029324190205,619.71,93.576,20.0
2663,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,165.0,367.37,3.1,4.0,3.35,403.39,60.912,4.0
2664,1.0,2.0,2.0,27.0,5.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,165.0,367.37,6.2,10.0,1.43,976.9899999999999,147.525,10.0
2672,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,3.0,350.16,6.405,3.36,0.46,416.9,95.88699999999999,3.36
2674,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,50.0,3.0,350.16,12.81,7.2,0.33,1053.8500000000001,242.38600000000002,7.2
2677,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,11.0,350.16,10.614753325272067,25.0,0.05,1913.77,440.16700000000003,25.0
2680,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,11.0,350.16,17.08,9.6,0.52,1030.56,237.02899999999997,9.6
2685,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,15.0,350.16,14.64,11.52,0.79,1099.19,252.814,11.52
2691,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,35.0,350.16,19.52,0.0,0.04,1812.32,416.83399999999995,0.0
2692,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,35.0,350.16,7.32,4.8,0.8,768.86,176.838,4.8
2694,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,35.0,350.16,10.98,7.2,0.86,1409.0900000000001,324.09100000000007,7.2
2701,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,43.0,350.16,5.49,1.92,0.59,654.71,150.583,1.92
2703,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,43.0,350.16,8.54,3.36,0.53,681.08,156.648,3.36
2705,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,43.0,350.16,21.96,10.08,0.2,3167.26,728.4699999999999,10.08
2713,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,47.0,350.16,3.66,5.76,0.83,116.27,26.741999999999997,5.76
2715,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,47.0,350.16,7.32,25.0,0.64,624.25,143.57799999999997,25.0
2717,1.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,47.0,350.16,7.93,9.6,0.83,669.46,153.976,9.6
2720,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75.0,56.0,350.16,54.9,15.84,0.34,3447.2000000000003,792.856,15.84
2722,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,75.0,56.0,350.16,32.94,7.2,1.5925029324190205,991.28,227.99399999999997,7.2
2726,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,75.0,60.0,350.16,7.32,0.0,1.08,368.46999999999997,84.748,0.0
2728,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,75.0,60.0,350.16,9.15,0.0,1.32,452.38,104.047,0.0
2730,1.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,75.0,60.0,350.16,32.94,7.2,0.37,2427.65,558.36,7.2
2734,1.0,2.0,3.0,4.0,5.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,75.0,60.0,350.16,10.98,11.52,0.37,1222.46,281.166,11.52
2737,1.0,2.0,3.0,4.0,5.0,1.0,1.0,8.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,75.0,60.0,350.16,16.47,8.64,0.44,2161.8,497.21400000000006,8.64
2748,1.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,50.0,68.0,350.16,34.16,25.0,0.82,1859.4099999999999,427.66399999999993,25.0
2750,1.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,50.0,68.0,350.16,42.7,25.0,0.78,2156.42,495.9770000000001,25.0
2753,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,25.0,80.0,350.16,3.08,0.0,0.54,220.34,50.678,0.0
